Year,Place,Title,Artist,Featuring,Title_url,Released,Genre 1,Genre 2,Genre 3,Length,Label,Total Labels,Writer 1,Writer 2,Youtube
2020,78,The Woo,Pop Smoke,50 Cent,/wiki/The_Woo,2020,Trap,,,3:21,Victor Victor,2,Bashar Jackson,Curtis Jackson III,https://www.youtube.com/watch?v=G6XthQpk8uk
2020,79,Sum 2 Prove,Lil Baby,,/wiki/Sum_2_Prove,2020,Trap,,,3:25,Quality Control,2,Dominique Jones,Deundraeus Portis,https://www.youtube.com/watch?v=xOjy0tL5EuA
2020,80,Stuck with U,Ariana Grande,Justin Bieber,/wiki/Stuck_with_U,2020,Pop,,,3:48,Republic,2,Ariana Grande,Justin Bieber,https://www.youtube.com/watch?v=pE49WK-oNjU
2020,81,Mood Swings,Pop Smoke,Lil Tjay,/wiki/Mood_Swings_(Pop_Smoke_song),2020,R&b,,,3:33,Victor Victor,2,Bashar Jackson,Tione Merritt,https://www.youtube.com/watch?v=mM8ostx0Ub8
2020,82,You Should Be Sad,Halsey,,/wiki/You_Should_Be_Sad,2020,Country pop,,,3:25,Capitol,1,Ashley Frangipane,Greg Kurstin,https://www.youtube.com/watch?v=8nBFqZppIF0
2020,83,Dior,Pop Smoke,,/wiki/Dior_(song),2020,Drill,Hip hop,,3:36,Victor Victor,2,Bashar Jackson,Andre Loblack,https://www.youtube.com/watch?v=oorVWW9ywG0
2020,84,Supalonely,Benee,Gus Dapperton,/wiki/Supalonely,2019,Alt-pop,,,3:43,Republic,1,Stella Bennett,Joshua Fountain,https://www.youtube.com/watch?v=Rb6Scz-5YOs
2020,85,Even Though I'm Leaving,Luke Combs,,/wiki/Even_Though_I%27m_Leaving,2019,Country,,,3:45,Columbia Nashville,1,Luke Combs,Wyatt Durrette,
2020,86,The Scotts,The Scotts (Travis Scott,Kid Cudi,/wiki/The_Scotts,2020,,,,2:45,Epic,3,Jacques Webster II,Scott Mescudi,
2020,87,Juicy,Doja Cat,Tyga,/wiki/Juicy_(Doja_Cat_song),2019,Indie pop,Hip-hop,,3:22,Kemosabe,2,Amala Zandile Dlamini,Lukasz Gottwald,
2020,88,Be Like That,Kane Brown,Swae Lee,"/wiki/Be_Like_That_(Kane_Brown,_Swae_Lee_and_Khalid_song)",2020,Hip hop,Pop,Country pop,3:11,RCA Nashville,1,Kane Brown,Swae Lee,https://www.youtube.com/watch?v=GEAy7eXb2lo
2020,89,Homesick,Kane Brown,,/wiki/Homesick_(Kane_Brown_song),2019,Country,,,3:25,RCA Nashville,1,Kane Brown,Brock Berryhill,
2020,90,Rags2Riches,Rod Wave,ATR Son Son,/wiki/Rags2Riches_(song),2020,,,,2:47,Alamo,1,Rodarius Green,Adam Janeček,https://www.youtube.com/watch?v=JxAlZOn4QhM
